'id'|'parent_id'|'name'|'original'|'level'|'count'
'138764'|'144608'|'Водители без автомобиля'|'Услуги водителя без автомобиля'|'2'|'507'
'138765'|'144608'|'С/х техника'|'Сельхозтехника, вспомогательные устройства'|'2'|'19'
'138766'|'138554'|'Тара из древесины и продуктов ее переработки'|'Деревянная тара'|'2'|'1407'
'138767'|'138577'|'Техника для радиационного контроля'|'Оборудование радиационного контроля'|'2'|'181'
'138768'|'138593'|'Фармацевтическая эспертиза'|'Экспертиза лекарственных средств'|'2'|'85'
'138769'|'145106'|'Проверка продуктов и промышленных товаров'|'Экспертиза товаров народного потребления'|'3'|'1822'
'138770'|'145073'|'Кредиты на жилье'|'Ипотечное, жилищное кредитование'|'3'|'433'
'138771'|'144609'|'Независимые аварийные комиссары'|'Независимые службы аварийных комиссаров'|'2'|'339'
'138772'|'144638'|'Детали для автобусов'|''|'3'|'973'
'138773'|'144610'|'Звуковое оборудование для авто'|'Автозвук'|'2'|'7382'
'138774'|'137794'|'Дельфинарии'|'Дельфинарий'|'2'|'61'
'138775'|'137794'|'Антикафе и хобби-центры'|''|'2'|'251'
'138776'|'137794'|'Детские центры, игровые залы'|'Детские игровые залы, игротеки'|'2'|'2819'
'138777'|'137874'|'Продажа и обслуживание лифтов'|'Продажа и обслуживание подъёмно-грузовых, пассажирских устройств'|'2'|'4'
'138778'|'138307'|'Размещение в хостелах'|'Хостелы'|'2'|'4295'
'138779'|'145116'|'Товары для охотников'|'Охотничьи принадлежности, аксессуары'|'3'|'11'
'138780'|'138307'|'Ремонт спортивных товаров'|'Ремонт спортивного инвентаря'|'2'|'1739'
'138781'|'138307'|'Танцевальные школы'|'Обучение танцам'|'2'|'12413'
'138782'|'138350'|'Продажа пиломатериалов и леса'|'Пиломатериалы, лесоматериалы'|'2'|'8595'
'138783'|'138399'|'Услуги сноса зданий'|'Снос зданий, сооружений'|'2'|'1592'
'138784'|'138399'|'Коворкинг-центры'|'Коворкинг'|'2'|'409'
'138785'|'144607'|'Пчеловодческое оборудование'|'Товары для пчеловодства'|'2'|'258'
'138786'|'144610'|'Сезонное хранение шин'|'Хранение шин'|'2'|'1666'
'138787'|'144610'|'Авторазбор, б/у запчасти'|'Услуги авторазбора'|'2'|'2509'
'138788'|'137744'|'Военкоматы'|'Военные комиссариаты'|'2'|'599'
'138789'|'145109'|'Оборудование для автоматизации предприятий общепита'|'Автоматизация предприятий общественного питания'|'3'|'403'
'138790'|'137838'|'Создание программного обеспечения для телефонов'|'Разработка программного обеспечения для мобильных устройств'|'2'|'1922'
'138791'|'137874'|'Платежные устройства, терминалы'|'Платёжные терминалы'|'2'|'119757'
'138792'|'137874'|'Обслуживание ям и септиков'|'Обслуживание выгребных ям'|'2'|'116'
'138793'|'137905'|'Запасные части и расходники для бытовой техники'|'Запчасти, аксессуары для бытовой техники'|'2'|'3045'
'138794'|'137905'|'Монтаж и обслуживание бытовой техники'|'Ремонт, установка бытовой техники'|'2'|'128'
'138795'|'145111'|'Иконопись'|''|'3'|'57'
'138796'|'137975'|'Услуги галотерапевта'|'Галотерапия'|'2'|'1126'
'138797'|'137975'|'Кардиолог'|'Услуги кардиолога'|'2'|'3889'
'138798'|'144604'|'ККМ, расходные материалы'|'Контрольно-кассовая техника, расходные материалы'|'2'|'16'
'138799'|'144604'|'Техника и расходные материалы для 3d-печати'|'Оборудование для 3d печати, расходные материалы'|'2'|'321'
'138800'|'138350'|'Материалы для отделки помещений'|'Отделочные материалы'|'2'|'11581'
'138801'|'138350'|'Материалы для строительства'|'Строительные материалы'|'2'|'13806'
'138802'|'138399'|'Обслуживание внутренних инженерных систем'|''|'2'|'49'
'138803'|'145112'|'Услуги по технической инвентаризации, кадастру, учету'|''|'3'|'32'
'138804'|'138399'|'Услуги по согласованию перепланировок'|'Согласование перепланировок'|'2'|'1837'
'138805'|'144982'|'Репетиционные пространства'|''|'3'|'257'
'138806'|'138399'|'Проектирование и строительство систем газоснабжения'|'Строительство, обслуживание систем газоснабжения'|'2'|'22'
'138807'|'138399'|'Строительство, обслуживание наружных инженерных систем'|'Строительство, обслуживание наружных систем отопления, водоснабжения, канализации'|'2'|'79'
'138808'|'138399'|'Монтах и обслуживание сантехники'|'Ремонт, установка сантехнического оборудования'|'2'|'2286'
'138809'|'144607'|'Праздничные товары, товары для оформления мероприятий'|'Товары для праздничного оформления, организации праздников'|'2'|'6174'
'138810'|'144608'|'Изготовление автономеров'|'Изготовление номерных знаков на транспортные средства'|'2'|'956'
'138811'|'138593'|'Экспертиза смет, проектов, инженерной документации'|'Экспертиза проектной документации, результатов инженерных изысканий'|'2'|'963'
'138812'|'138593'|'Центры обработки расчетов'|'Процессинговые центры'|'2'|'96'
'140040'|'144609'|'Штрафстоянки для авто'|'Штрафстоянки'|'2'|'387'
